,date,auc
0,07/11/2024,0.8154761904761905
1,07/11/2024,0.8154761904761905
2,07/11/2024,0.8154761904761905
3,07/11/2024,0.8154761904761905
4,07/11/2024,0.8154761904761905
5,07/11/2024,0.8154761904761905
